gene_name	length
AC016526.4	517
AL928596.1	632
EXOC3L2	3191
AP000547.3	3071
MIR3155B	56
AC012485.3	2424
Metazoa_SRP	248
MIR4776-2	80
AC002407.1	3863
MIR9500	65
ETDC	180
MIR5583-2	59
LINC02009	2951
AL512643.1	524
AC006974.2	1227
AC091948.1	279
LMLN2	3229
MIR4483	62
AC074101.1	241
AC006453.4	619
AC138904.3	2681
AC008687.8	1748
MIR4679-1	75
MIR3974	96
U6	103
AC009802.1	1609
AC112487.2	304
MIR4678	74
MIR4531	47
AC068587.4	16933
AC004448.4	64
MIR5087	76
MIR3913-2	100
MIR6830	70
AC025278.3	796
OR11K1P	947
MIR548AH	76
MYOCOS	2645
AC013268.5	1959
MIR522	87
AC083841.4	352
MIR6715B	77
AC018553.2	1064
MIR3116-2	68
Y_RNA	96
Z96074.1	2417
MIR3202-2	79
AC010487.2	61
AL592295.4	997
HSFX3	1256
VINAC1P	940
MIR4481	60
MIR555	96
VSIG10L2	5111
AP003392.11	69
MIR92A1	78
PRSS50	1332
FAM238C	5545
MIR1204	67
MIR6727	65
MIR6831	81
MIR6884	78
MIR6732	60
MIR5193	109
MIR7108	87
MIR146A	99
MIR4785	73
MIR484	79
AL023875.1	796
TAF11L11	1201
Z84466.1	3761
MIR6755	66
MIR196B	84
MIR4781	76
MIR452	85
AC241585.3	686
CPHXL	1359
AL031686.1	4273
PMIS2	702
MIR614	90
AC118553.2	5765
MIR20A	71
MIR6850	61
AC131160.1	3058
AC141930.2	762
MIR1178	91
CR392000.2	1994
MIR6849	69
MIR6778	73
AL137798.3	166
MIR632	94
MIR4329	71
TAF11L13	597
AC116366.1	8961
MIR622	96
MIR15A	83
PRR33	3818
MIR936	98
MIR7846	96
MIR612	100
MIR4453	89
MIR6861	64
MIR4426	63
MIR6510	54
MIR29B1	81
MIR630	97
MIR1182	97
MIR1302-11	138
MIR3198-2	80
MIR636	99
AC007326.4	1669
MIR4485	57
MIR18A	71
MIR7844	122
MIR144	86
MIR6875	72
MIR639	98
MIR22	85
AL137002.2	2238
MIR378I	76
MIR6734	68
AC096667.1	3465
MIR6764	61
MIR4751	74
MIR214	110
MIR4721	89
MIR6872	62
AC092053.2	1818
MIR4738	87
MIR7703	77
MIR1247	136
MIR3674	68
MIR3960	91
MTND3P18	341
MIR1307	149
MIR130B	82
SSU72P4	585
MIR3911	109
MIR4260	67
AC104304.2	291
MTND6P35	310
MIR7704	59
MIR3916	94
MIR3714	65
BX664615.2	1888
MIR1469	47
MIR628	95
MIR1324	96
AC011416.3	2340
MIR761	59
TPTEP2-CSNK1E	1770
MIR155	65
IGHV4-80	321
AD000090.1	494
AL512662.1	2077
AC087645.4	792
MIR6743	71
MIR1302-9	138
MIR6132	109
MIR192	110
MIR133A1	88
MIR637	99
MIR5010	120
PLD5P1	3955
MIR18B	71
MIR6878	66
MIR423	94
MIR3658	56
MIR3917	93
MTND3P15	341
MIR600	98
MIR4709	72
LINC00032	3855
IGHVIII-16-1	304
MIR6791	67
AC092017.2	536
MIR3610	73
MIR1248	106
AP002851.1	2130
TAF11L8	597
MIR6838	56
MIR4442	67
FAM247A	358
AC099795.1	1097
AC084337.2	884
MIR365B	111
GNG14	425
AL445623.2	4805
TAF11L9	597
MIRLET7A3	74
AC017000.1	578
SLURP2	583
AC092652.2	1517
MIR492	116
AL358215.3	1186
MIR4458	75
AC073869.4	297
MIR6084	110
MIR6511B1	85
MIR675	73
MIR6502	76
MIR6840	71
MIR1281	54
SSU72P5	585
MIR4697	78
AC069544.1	4763
MIR497	112
MIR4468	64
MIR6805	62
MIR4761	82
MIR29A	64
MIR5196	115
MIR5187	76
MIR10A	110
MIR296	80
TAF11L6	597
MIR20B	69
MIR6836	63
AC073111.2	689
MIR650	96
AC006460.2	7811
MIR7112	65
MIR4315-1	73
AP001273.2	2993
MIR5572	137
AC002472.2	958
MIR4469	79
MIR6834	81
MIR6887	65
MIR6837	64
AP000356.2	4634
AC012005.2	397
MIR4758	71
SNORD138	79
MIR4775	75
MIR1199	119
MIR7109	65
AOX3P-AOX2P	1218
MIR4732	76
MIR6844	62
MIR5703	56
MIR6073	89
AC055733.4	1354
AC099654.6	161
MIR19B2	96
MIR611	67
MIR195	87
MIR6800	82
AL772307.1	1066
MIR6883	78
MIR4707	80
MIR198	62
MIR6717	73
MIR1825	53
AP000356.3	1603
MIR6789	98
AC002472.3	621
MIR568	95
MIR3654	56
ATP6V0CP4	440
MIR1234	80
MIR3618	88
MIR6845	61
MIR4700	74
MIR6866	69
MIR922	81
MIR3150B	86
MIR6756	63
MIR4784	77
MIR6758	63
MIR3605	100
MIR194-2	85
MIR106A	81
MIR6822	61
MIR3940	102
MIR7706	67
MIR4523	69
MIR3620	79
MTATP6P5	677
AC068137.1	296
MIR4315-2	73
MIR6513	64
MIR4763	92
MIR5090	85
MIR7-1	110
MIR3606	63
MIR143	106
MIR6506	66
MIR219A2	97
MIR3615	87
AL451007.3	1065
MIR21	72
MIR671	118
MIR1257	117
SCO2	1381
MIR6852	66
AL158064.1	10285
MIR658	100
MIR6847	69
MIR137	102
MIR29B2	81
MIR19A	82
FP325313.1	1021
MIR29C	88
MIR1909	80
MIR202	110
AC099654.7	294
MIR937	86
MIR6848	70
MIR424	98
AP000356.4	172
TAF11L5	597
LINC02767	7440
MIR1539	50
LINC02801	4926
AC009452.1	606
MIR6716	80
MIR2682	110
MIR6516	81
MIR711	76
MIR4444-1	74
MIR1973	44
MIR5004	107
MIR8085	65
MIR6773	74
MIR4657	53
AC132825.5	357
MIR4683	81
MIR4534	60
MIR1181	81
MIR7855	61
MIR4321	80
MIR4800	80
MIR7162	69
MIR6843	151
TAF11L4	597
MIR4712	82
MIR718	70
MIR378D2	98
MIR6820	62
MTCO2P10	649
AC004922.1	2705
MIR7113	59
AC007326.5	1664
AL590132.1	4652
AC132825.6	335
MIR3179-1	84
SSU72P2	585
C2orf81	2995
AL391650.2	941
MIR939	82
MIR6742	62
MIR7114	61
MIR124-1	85
MIR3175	77
MIR3655	83
AC006927.2	389
AC132825.7	297
MIR9-3	90
MIR4741	90
MIR1302-2	138
MIR4651	73
MIR2277	93
AC013271.1	4426
AL807752.7	989
MIR631	75
MIR2117	80
MIR940	94
MIR3622A	83
MIR142	87
TAF11L10	597
MIR34A	110
MIR6125	96
MIR4745	62
MIR519A2	87
MIR224	81
MIR6824	63
MIR5047	100
MIR4640	90
MIR6808	59
TAF11L2	597
MIR19B1	87
AC092017.3	2364
AL589669.1	1506
MIR1244-1	85
AC006328.2	397
MIR4313	101
MIR147B	80
MIR24-2	73
MIR4496	61
AL139398.1	1529
AC092111.3	496
MIR4750	56
PERCC1	1926
MIR3184	75
MIR7107	80
MIR5001	100
MIR6733	61
MIR3191	76
MIR4649	64
MIR1287	90
MIR1908	80
AL391117.1	2422
MIR663A	93
MIR7110	86
MIR4724	89
MIR8072	80
MIR4647	80
AC092329.4	5091
AC020912.1	5059
AL022238.3	4563
MIR1914	80
MIR4691	85
MIR6869	62
SSU72P7	585
TAF11L3	597
MIR122	85
MIR2110	75
MIR197	75
MIR1236	102
MIR9-2	87
MIR6501	67
MIR664B	61
AC093326.2	729
MIR1-2	85
MIR1304	91
MIR24-1	68
AC027644.4	4139
MIR302B	73
MIR1306	85
TAF11L7	597
MIR6721	87
CR769775.2	4139
MIR4720	76
AC099654.8	207
SMIM39	171
MIR1292	66
MIR4680	66
AC025287.4	1240
MIR205	110
MIR6890	61
MIR6751	63
AC011471.4	216
THSD8	1769
MIR564	94
MIR363	75
AC134980.1	2331
MIR3652	131
LYNX1-SLURP2	1320
MIR133A2	102
AC092718.7	2892
AC006063.2	1696
VAMP9P	967
MIR6873	63
MIR4658	65
MIR6741	63
MIRLET7B	83
AC006927.3	384
AC004834.1	4610
MIR4687	80
AC015802.6	5654
MIR4723	81
AC092634.7	773
MIR6748	71
MIR17	84
MIR92A2	75
AC066615.1	628
MIR4517	79
MIR3614	86
LINC01226	9848
MIR330	94
SSU72P3	585
MIR2861	90
MIR8069-1	86
MIR6886	61
AL022318.4	2121
MIR1302-10	138
AC099654.9	341
MIR4788	80
MIR3064	66
MIR451A	72
MIR223	110
MIR371B	66
MIR7705	57
AC099654.10	509
MIR6787	61
MIR4793	87
MIR935	91
MIR5006	110
MIR4722	60
MIR92B	96
MIR943	94
AC006927.4	543
AL357143.2	262
MIR7847	103
MIR6785	81
MIR4467	63
AC093390.2	1722
AL590440.2	1733
AL031432.4	2190
AC105233.3	216
AC073869.5	335
AC127526.3	1110
AC105233.4	7317
AL121936.1	2884
AC016912.2	545
OR8B3	2170
AC107918.4	3141
AL513478.2	1095
AL591543.1	4191
AC068587.5	218
AF228730.4	218
AL078582.1	511
AL139823.1	1225
AC134684.3	218
AL391294.1	4068
AC079776.3	211
AF228730.5	2040
AP000553.4	71
SCYGR10	318
LINC02786	1562
AC092902.4	4236
AP000867.4	219
AC091167.7	4014
AC079781.4	219
AC091304.9	121
SCYGR1	267
AP000553.5	471
SCYGR4	1658
AL354702.1	1240
AL031590.1	4521
AC092821.3	5973
SCYGR8	837
AC073648.4	218
AC099063.3	185
AC005551.1	493
AP006294.2	209
AL590434.1	1886
AL139254.2	1340
AL139424.2	1477
SCYGR2	363
AC074386.1	2187
AL592182.2	3304
AL031291.1	742
AC097493.3	219
AC009093.8	769
AL031430.1	1039
AP000553.6	54
BX323043.1	1765
AL357509.1	2013
AP000553.7	118
AC084121.2	218
AL645937.4	3727
AL031432.5	760
AL513478.3	310
AC073869.6	120
AC092902.5	218
AC105233.5	218
OR4F16	995
AC068587.6	219
AL161756.3	2071
AC002472.4	272
Z98259.2	609
SCYGR5	258
LINC02780	1835
AC092053.3	4975
RPSAP56	1143
AC009093.9	1611
AC109583.4	3128
AC092865.3	219
LINC02781	1580
AC116667.2	823
AL645944.2	1953
AL031985.4	673
LINC02811	673
AL356585.10	123
OR8B2	1093
AC078776.2	285
AC092442.1	138
AC009093.10	1442
AC119674.2	2655
AC092865.4	219
BTN1A1P1	662
OR7E84P	1010
CD300H	606
AC073111.3	4333
Z98259.3	2316
LINC02606	2623
AL355602.1	3402
AC108941.2	716
LINC02808	3511
AC006511.5	2208
AC084121.3	221
AL445648.1	886
AL049637.1	930
TMEM247	680
AL136115.3	1873
AL805961.1	4817
SCYGR3	303
AL596257.1	2694
AC073869.7	354
AC079781.5	5169
AL031731.1	2094
KF456110.1	385
Z98257.2	1639
AC010325.3	394
SMIM38	2900
AP001153.1	338
AL034417.3	1043
AC087269.2	975
SCYGR7	291
AL033527.3	1744
AC117945.2	1521
AL662907.3	1947
AP003175.1	6947
OR8S1	1131
AC068587.7	219
SCYGR6	318
AL109936.6	604
AC116562.3	2276
AF228730.6	221
TMDD1	987
AC083906.5	219
AP002512.3	4672
OR4F29	939
AC099063.4	1602
AL139424.3	2381
RNA5SP343	107
AL358472.5	1267
BX005132.1	464
AL645728.2	660
PDE11A	3489
OR11P1P	374
AL139254.3	674
AL591163.1	987
AL589702.1	1654
AC068587.8	219
AL034417.4	4116
AL513220.1	1326
EEF1AKMT4	975
AC022414.1	3397
AL449105.1	422
TBCE	12444
AC011330.3	1684
AC114490.2	3163
AL121900.1	695
AC132217.2	5584
AC091057.4	243
AC183088.1	1019
SMIM41	1430
AC008397.1	1131
AC235565.2	4918
AC245033.4	312
AC099791.3	2442
AL365394.1	592
AC068946.2	5245
AL356747.1	1354
GCSAML-AS1	1913
AL121935.1	1749
AL662884.2	320
AL049557.1	4326
AC183088.2	943
AC007846.1	1821
AC018637.1	687
AC004893.1	47
FAM91A2P	2536
AP000812.3	1209
AL355981.1	1638
AC093323.4	292
LINC02359	8990
AC091185.2	532
CCDC39	10601
AL449105.2	422
OOSP1	1116
AC000093.1	4669
AC015908.6	1400
AC133644.2	3849
AL359762.1	1183
AC021066.2	685
OR4H6P	930
AC119676.1	81
AC074008.1	1506
AC091057.5	2297
AL121935.2	1072
EEF1AKMT4-ECE2	3445
AP000812.4	3830
AL445205.1	1031
AC005280.2	1412
AC104389.6	651
AC017083.4	175
AC048338.2	2351
AC068831.6	7148
AC107959.4	1242
AL355798.1	2074
AC104472.3	3746
AL662884.3	1060
AC107959.5	581
AF131216.5	710
AC007262.2	8600
AL449105.3	422
AC242842.2	143
AL138689.2	10043
AC093827.4	2801
AL049629.2	953
BX255925.3	1910
AL160272.1	17508
UPK3BL2	1005
AL109840.1	179
AL449043.2	394
U52112.1	593
LINC02203	532
AL451062.2	4037
AL590282.2	448
AL591518.1	905
AC008581.2	2348
AC005280.3	818
OOSP4A	577
AC092723.3	1087
AC017002.3	1304
AC245140.3	680
AC020765.5	633
AL022312.1	213
AC090001.2	629
AC091057.6	675
AC092723.4	1007
AL035412.1	2636
AC099499.2	720
AC093512.2	3357
AC006548.3	852
SLC7A14-AS1	11251
TBCE	5184
AC135721.2	63
AC245100.7	140
AL662820.1	801
AC074008.2	481
AL449105.4	422
ARHGAP11B	4280
AL513493.1	2316
AC068724.3	473
AC004593.1	2528
AL160272.2	2592
AL662884.4	936
AC002074.1	1095
AL109840.2	1925
LINC01488	4902
AC025887.2	5901
AL359555.2	3243
AC021066.3	323
AL451123.1	9804
AC016831.6	13221
AC103718.1	10728
AL162588.1	422
OR4H6BP	934
AC068724.4	593
PIGY-DT	335
AC092306.1	310
AL358113.1	8714
AC022506.1	105
OR4Q1P	925
AC006927.5	714
AL359555.3	507
AC140134.1	1597
AC092153.1	2183
AL627422.2	2687
THSD1P1	368
AC004593.2	5049
AC092723.5	2002
AC124014.1	380
AL358117.1	955
AL590764.2	2371
AL357556.4	428
AC093154.1	748
AC244033.2	3586
AC008397.2	5979
AC018754.1	2113
AC090679.3	538
AC104454.2	441
AC139834.1	1597
AL121612.2	4588
LINC02795	2885
AL009178.3	821
AC241377.3	1420
AL355499.2	866
AC026316.4	1545
HULC	48395
AC015908.7	1001
AL359538.2	313
RALY-AS1	10152
OOSP3	850
PRSS52P	257
AC006064.6	8514
AL137789.2	556
DINOL	951
AL162417.1	3705
AC090517.4	5049
AL513128.2	2572
AL157893.1	323
AL669831.6	114
AL160269.1	4087
TFAP2A-AS2	3427
AL390957.1	10098
AL035078.4	1298
AL354855.1	653
ABCF2-H2BE1	2185
LINC00842	2872
AC073176.2	2199
AC004381.4	1288
Z83844.2	3123
AC002470.2	3442
AL158066.2	161
AC104169.1	1172
AC025283.2	1270
AC126283.1	2385
AC090517.5	6467
AC108734.3	3101
AC091564.7	1349
AL359555.4	3089
AC010745.5	720
AL844170.1	1318
AC008533.1	537
AC087564.1	8149
AL449105.5	422
LINC02478	868
AL359762.2	1060
FO393400.1	4707
AP000438.2	996
AC079799.2	445
AL109897.1	566
AC244230.2	1700
Z82190.2	1914
OR11J6P	969
AL033530.1	2810
AC099671.1	597
GABPB1-IT1	5926
AC005232.1	1142
AP001056.2	3551
AC137630.5	763
BX571818.1	2076
PDGFRL2P	888
AL162718.1	3989
SOD2-OT1	1718
POLR2J3	7195
AL162377.3	4372
TUSC2P2	1237
Z84488.1	1180
ZNF883	2051
AL136961.1	1188
AC111006.1	2324
AC093827.5	2497
LINC02792	1507
AL136419.1	1382
TUSC2P1	1237
AC007846.2	759
AC134980.2	2317
AL691520.1	716
AC139491.7	4334
H2BE1	463
AL590381.1	390
AC003043.2	4061
OR1Q1BP	942
AL356417.3	12865
AC104389.7	1153
AC010616.1	3536
AL034430.1	882
TBCEL-TECTA	2888
AP006216.3	690
AC010198.2	18914
AC004900.1	832
AC104781.1	562
AL353586.1	1946
AC119673.1	1155
AC026740.2	109
AC005906.3	2908
AC073236.1	993
AC099670.3	1414
AC020907.6	1781
AC136285.3	3034
AC097104.1	2246
AC016816.1	836
AL445928.2	3788
Z83840.1	381
LINC02788	1014
RELA-DT	3728
AL163541.1	1515
AC021683.5	4431
LINC02838	923
AP003385.5	952
AC092134.3	1094
AC006059.3	799
AC022023.2	1936
AC005548.1	1906
AC013717.1	3333
AC022168.1	1860
AC115220.1	1881
AC124798.2	1113
AL133500.1	1970
AC068725.1	1217
AC091973.1	1197
AC110014.1	943
AC067752.1	3965
AC114977.1	935
AL137182.1	1704
AC242988.2	1155
AC005293.1	1546
AL354897.1	950
AC069410.1	687
AC112504.2	756
AC022903.2	972
AC103739.3	888
AP001804.1	4976
AC090099.2	2715
AC106872.12	3700
AL031121.2	7002
AL671762.1	1338
AL445238.1	1171
AC074051.3	1928
AP003398.2	1052
AC099344.3	9356
AL590666.4	956
AL513548.4	1114
AL136441.1	7045
AC083864.4	974
AP001496.4	1590
AL138686.2	1264
AC019127.1	1912
AL035696.4	2427
AC015687.1	2597
CR769776.3	1535
AC091196.1	2432
AC016042.1	6449
AC010422.7	567
AL158800.1	2151
AC069444.2	2670
AL132875.3	1283
AC012470.1	2848
AL160254.1	752
AC010422.8	5025
AC010291.1	545
AC092617.1	3391
AC080068.1	923
AC055872.2	756
LINC02856	970
AC105114.2	2037
AC017116.2	2698
AC051619.10	969
AL023283.1	3847
AC234917.2	682
AC023593.1	2779
AC084262.2	3263
AC097625.1	3666
AL035693.1	808
AL357835.1	1196
AC109441.1	1317
AC079200.1	1576
FAM90A9P	1395
AL161665.1	3938
5S_rRNA	126
AL590286.2	1424
AC007132.1	1252
AC004974.1	3093
AC099482.2	1702
AC026100.1	900
AL359508.1	1267
AC114977.2	3529
AC074132.1	687
AL449214.1	696
FAM90A16P	1395
AL138999.2	1312
AL135926.1	1681
Z82202.2	988
AC025062.3	638
AC117378.1	588
5S_rRNA	119
AC005343.1	3470
AC126755.5	4082
AL031847.1	663
AL590068.3	1817
AC097105.1	1616
AC084024.4	1039
AL132633.1	4532
AL583827.1	5117
AC021660.3	592
AL450163.1	2208
AL161449.2	5122
AL138927.1	2438
AL133259.1	2621
AP001999.2	2259
AL358472.6	1706
AL139330.1	264
AL354741.1	1017
AC108448.3	2507
AL133410.3	1810
AL021155.4	3071
AL671883.3	1480
AC137735.2	1021
AL357079.2	2044
AL157827.2	3199
AL450992.2	2795
AL591428.1	4140
AC006238.2	1030
AC090953.2	722
AC009879.2	557
AP002793.1	988
FAM90A19P	1395
AC127035.1	1178
AC134684.4	838
AC092958.3	708
AC127520.1	2017
FAM245B	1274
AC108457.1	2026
AL139317.5	6878
TOP1P1	661
AC006972.1	1155
AC012291.3	1711
AC126544.2	536
AC026979.4	4587
AC006970.2	759
AL139405.1	2591
AL160396.2	1202
AC007092.1	1650
5S_rRNA	120
AC023385.1	2041
AL158212.5	1239
AL355388.1	2366
AC079142.1	3023
AL355481.1	4193
AC091576.1	2316
AC023781.1	1311
AL137781.1	5485
AC115284.3	928
LINC02834	1446
FAM90A22P	1395
AL161443.1	1315
AC091951.4	536
AL022332.2	190
AL445259.1	2866
AC023509.6	867
AP002381.2	1299
AL162718.2	1805
AC016383.2	2178
AP002433.2	746
AC002059.3	1648
AL049825.1	1354
AL360267.2	407
AC104260.3	1545
AL357140.4	762
AC211476.5	858
AL021918.3	524
AC004765.1	1161
AC090692.2	942
AL807776.1	1938
AL008720.1	2516
AC097634.4	3320
AL592164.2	1330
AC012184.4	1193
LINC02835	858
AC068707.1	1590
AC098588.2	1890
AL159158.1	655
AC063960.1	817
AC004129.3	1792
AL162719.1	2521
AL353072.2	1782
AL356275.1	2133
FAM90A17P	1395
AC207130.1	2340
AL034430.2	192
AC092110.1	1834
AC004967.2	1910
AL031121.3	2227
AL136419.2	809
AC098484.4	3315
AC103874.1	738
Z94721.3	1002
AC090644.1	1360
AC121334.3	2503
AL031315.1	4233
AC005414.1	3191
LINC02717	3745
AC131025.3	857
LINC02680	3626
AC098969.1	2616
AC010157.2	1510
AC090692.3	2138
AC005999.2	1564
AL445604.1	1042
AL158210.1	1154
AC083837.1	2921
AC104805.1	120
AL450447.1	1251
AL133485.3	2430
AC090337.2	3249
AC097636.1	4167
AL157385.2	2057
AC021723.2	2383
CDC42-AS1	2574
LCEP3	170
AC008170.1	3389
AC132153.1	4548
BX890604.1	16206
AC036214.4	2694
AL138885.3	608
AC087498.1	717
AL645939.5	1877
AC253536.7	805
AL358777.1	3467
AL445989.2	981
FAM90A23P	1395
AC092042.4	701
LINC02849	1661
AP003100.2	5537
AC018653.4	724
AL139095.5	1185
AC000120.2	4001
AL161893.1	4177
AL133444.1	1710
AC109136.1	918
5S_rRNA	119
AL139142.2	1786
AL591463.1	3776
AL358472.7	2253
AC109129.1	966
AL117340.1	1251
AC116099.1	761
AC098588.3	1902
AL353595.1	877
AC003950.1	730
AC074325.1	1811
AC099782.1	716
AL162717.1	1912
AC021517.2	735
AC009879.3	4999
AC040169.4	2184
ANAPC1P2	2217
AL031281.1	222
AL162458.1	8538
AL512658.2	2004
AC092958.4	1759
AL645929.2	3405
AC026462.5	1916
AL133268.4	919
AL450043.1	1322
AL442003.1	1152
AC025774.1	4372
AC012378.2	663
AL391560.1	909
AL353768.2	555
LINC02797	1065
AC093295.1	3788
AC018511.5	2337
AL355677.1	3685
AL390719.3	1095
AP000813.1	3770
FAM90A14P	1395
GET1-SH3BGR	2127
AP000944.5	4256
AC105213.1	1992
AL591893.1	1347
AC131180.1	1285
AL157829.1	2075
AC011899.3	1462
AC129926.2	1157
LINC02793	1431
AL353796.2	1120
CCDC15-DT	2718
AL356807.1	783
AP001267.5	6447
AC005921.4	1893
AL109628.2	3154
AC027329.1	4355
AL590989.1	1051
AL356413.1	1262
AP000676.5	837
AC092896.1	1325
AC024598.1	3379
AL646090.2	2872
AL445685.3	1986
AL353648.1	1461
AC005692.3	3445
AP000820.2	1354
SCYGR9	279
FO393414.3	4479
AL392086.1	1231
AL358613.3	1641
AL713852.1	7564
AC025280.3	1331
AL021918.4	1591
AC009152.3	1185
AL359762.3	2686
AL353147.1	2349
AL137802.3	1558
AC010197.2	5157
Z72006.1	784
AL353704.1	1311
AC016727.3	1266
AL137005.2	1251
AL512598.2	2052
AC010677.2	697
AC026991.2	811
AC084121.4	625
AC009554.2	589
AP000593.4	878
AC010285.3	2015
LINC02852	775
BX470102.2	3176
AC008676.3	4266
LINC02858	1489
AC012673.1	2293
AL359844.1	1780
AC007240.3	1871
AL445253.1	811
AL035446.2	1235
AC093912.1	2240
AC007448.5	2511
AP002961.1	778
AC018628.2	1426
AC144573.1	1565
AC105206.3	1235
AC093516.1	1360
AC123784.1	1002
AL022345.4	790
AC092058.1	1279
AC211476.6	2085
AL009176.1	4158
Z85996.2	1644
AL355312.4	876
AC009623.3	1382
MSANTD5	850
AC006043.1	1077
AL136372.2	1406
AP003557.2	1526
AC074281.1	909
AC004687.2	5828
AC007317.1	2467
AL023574.1	941
AC079177.1	2089
AC008012.1	3435
AL136442.1	1287
AC006452.1	4071
BMP8B-AS1	1218
AC083855.2	1000
AL161910.1	5273
AC080128.2	3301
AP002762.2	1718
AL513013.1	1130
AL391834.3	803
5S_rRNA	119
FAM90A18P	1395
AC022440.1	2752
AC015819.5	779
AL109924.4	762
AC092376.3	1218
AC087639.2	3555
AC087721.2	3451
AP000779.1	904
AC104453.1	1784
AL160171.1	946
AC007391.2	841
AC005082.2	948
AC134684.5	625
AC103591.4	1795
AL353789.1	2207
AC015813.8	3048
AC005495.1	511
AL133353.2	1971
AP003498.2	1145
AC091074.2	1925
AL159978.1	2593
AL392024.1	2159
FAM90A8P	1395
AC072022.2	1144
AC034268.2	2368
AC009899.1	6903
AL133257.1	1362
AC018362.3	2549
AC112128.1	6837
H2AL1SP	273
AC242022.2	593
AL162596.1	345
AC127029.3	1038
AC123768.4	2228
FAM90A10P	1395
AC020663.4	2234
AC000120.3	2642
AC119428.2	886
BX842242.1	2945
AC019257.7	2982
AC073174.1	6744
AL590556.3	1611
AC005100.2	1379
AL590814.1	2720
AL035467.2	1959
AC002074.2	680
AC007686.4	2847
NIPBL-DT	6939
AL022324.4	959
AC087591.1	1201
AC106820.6	963
AC023095.1	2664
CERNA2	1874
AC063960.2	4399
AC026624.1	928
FAM90A7P	1395
AL135905.2	4726
AC022068.1	985
AC113348.1	1653
AC009090.6	3524
AP003025.2	4940
AL591888.1	619
AC012213.5	2879
AC009301.1	805
LINC02689	1458
BX248415.1	614
AL157886.1	3205
AL392086.2	614
H2AQ1P	303
NBEAP6	647
AL355312.5	5065
AC120036.5	956
AC018931.1	1246
AL731559.1	3732
AC006116.9	3334
AC008391.1	919
AC104790.1	1225
AC025442.2	1759
AC234775.3	2772
AC021087.5	3665
AC010987.1	1379
AC110992.1	1854
AC124944.3	1617
AL353899.1	271
AL109828.1	1862
AC113189.9	556
AC148477.10	514
AC244213.1	1217
AC108925.1	4601
AC062037.3	2865
FP671120.8	312
AC005050.2	1091
SPDYE15	798
CR589904.2	2544
AC079949.3	1620
AC011322.1	1042
AF129075.3	731
NOTCH2NLB	1108
AC011997.2	631
LINC02822	13339
AL121899.2	2857
AP001924.1	591
AC026803.3	584
FAM246C	1719
AC079776.4	187
PCSEAT	2413
AP002008.4	1144
AC015911.9	691
AC232271.2	839
FP236383.6	333
CR381670.2	1154
AC100822.1	977
AC073840.1	3267
AC017099.2	1476
AC011479.4	622
SPDYE13	798
AC093849.2	1643
AL158058.2	4968
AC074139.1	714
LCAL1	4498
AC091214.1	1034
AP001977.1	5000
AC005034.6	3734
AC093898.1	1322
AC093894.1	689
AC008966.3	1942
AC090016.1	1837
AC012078.2	1057
MAGEA6-DT	966
AL109955.1	1615
ASDURF	705
FP236383.7	234
AC093890.2	1048
AC008055.2	2323
FP671120.9	234
AC018865.2	4108
AC005538.3	1653
AL365256.1	2508
RCAN3AS	762
AC092353.2	1459
AL121888.1	4106
AL035413.2	339
SLFN12L	2766
AC097375.4	1686
AC004263.2	2350
AC010974.2	1240
AC076968.2	3591
AP000356.5	3147
AL136171.2	16539
AC002072.1	1108
AL138900.2	1121
AC110795.1	803
AC009412.1	207
AC005050.3	538
AL158141.1	1327
AL391056.2	947
AL627230.3	201
AC011477.7	2267
AC016682.1	2385
AL133493.1	958
AL132981.1	701
AL096794.1	5518
AL109653.2	2805
AC099661.1	1565
AL133331.1	928
AC073585.1	2571
AC095057.4	415
AC034110.1	752
FP236383.8	234
AC117503.5	1299
AC022267.1	1142
SPEGNB	937
GPC3-AS1	492
AC108517.2	1897
AC008770.4	3215
AL390800.1	5098
AL008725.1	3414
AC093894.2	700
FAM246A	699
AC124864.2	869
AC016629.3	3400
AL353579.1	976
NOTCH2NLR	1111
AC007655.2	1923
AL359916.1	1804
AL357972.1	1079
AC090983.2	2901
AC116362.2	1338
AL441992.2	6970
AC022868.1	2071
AL603764.1	210
AC010092.1	1066
AL157394.3	4205
AL121894.3	3299
AC234031.1	1857
AC114798.1	1564
AC006158.2	457
AC093298.2	2524
AC016074.2	3809
AL049828.2	869
AC084277.1	1049
AC006115.2	19327
AP001095.1	770
AP000553.8	1138
AC022413.2	1408
AC245060.7	2895
AC006040.1	1151
AC083977.1	189
AC022415.2	5250
AC093817.2	996
AC114930.1	3335
AL603764.2	892
AC107071.1	1310
SPDYE14	798
AC010336.7	1073
DERPC	2761
AC097480.2	2738
AL122018.2	1140
AC053503.6	1085
Z97056.2	881
AC068282.1	2018
FP236383.9	329
AC092445.1	4893
FP236383.10	312
FP236383.11	479
AC097459.1	1336
AL732406.1	1095
AC096555.1	1081
AP000331.1	2061
AC009974.2	916
FP671120.10	479
BMS1P23	1441
AC011467.6	1406
AL034548.2	629
AL035106.1	1874
AC113618.2	539
AC104066.4	556
AL162253.2	2670
AC002377.1	1052
AC034222.2	707
AC012488.2	741
AC105402.1	1133
AC024937.3	867
AC011233.2	1509
AC073140.1	156
RNVU1-8	141
AC006158.3	457
AL596330.1	1240
FAM246B	699
AC116317.1	2330
AC011462.5	2904
FP236383.12	312
AL139351.2	1590
AC073140.2	964
AC232271.3	4190
AC112172.2	1039
AC124861.2	2524
AC242842.3	14425
