gene_name	length
Gm43665	1659
Gm43550	303
Gm42756	2614
Gm43689	427
Gm42777	3603
Gm43376	3420
Gm4321	442
Igkv4-60	358
Gm9415	1321
Gm43001	724
Gm42636	2239
5430427N15Rik	2393
Gm19202	808
Gm42815	1470
Gm42899	2667
Gm18702	588
Gm43021	337
Gm42773	148
Gm42941	1321
Gm43797	532
Gm30023	889
Gm42946	2570
Igkv12-67	354
Gm42602	3224
Rps4x-ps	793
Gm26379	132
Gm42555	1039
4921521D15Rik	1927
Gm43133	463
4930405N21Rik	1200
Gm43421	2905
Gm43649	391
Gm42503	3706
Gm42484	2104
Gm31243	1158
Gm43854	394
Igkv4-75	359
Gbp6	5954
Trav5d-2	275
Gm43515	2141
Gm30652	430
Gm33969	388
Gm31752	856
4933437G19Rik	1178
Gm43138	708
Gm42696	1142
Gm43007	291
Gm43106	637
Gm43162	1770
Gm2860	707
Gm18384	808
Gm42500	517
Gm42462	1363
Gm42511	234
Gm43249	458
Gm43346	685
Gm29784	406
C130075A20Rik	4176
Gm33609	2694
Gm42937	752
Trav3-2	305
Gm3283	1350
Mir6516	110
Mir3087	56
Igkv9-128	353
Gm18980	1079
Gm43073	1189
Mir292b	62
Gm43592	1165
Gm42926	697
Gm43179	275
Gm5565	1162
Gm35172	2649
Gm43116	195
Mir677	78
Gm42464	774
Gm44391	157
Mir691	78
Ranbp2-ps12	386
Igkv3-8	339
Gm43511	2297
9830132P13Rik	4187
Gm43066	1260
Gm43058	625
4930573H18Rik	906
Gm38412	3895
Igkv8-34	365
Gm2939	478
Gm43347	580
Mir7657	57
Gm8920	924
Gm8182	769
Gm43691	697
Gm4865	1309
Gm43476	405
Gm43559	466
Gm19843	772
Gm43303	669
Gm43326	1638
Gm42984	987
Gm31121	1413
Gm43573	570
Gm19148	429
Gm36448	438
Gm43640	786
Gm43276	364
4930511M18Rik	679
Gm43308	373
Gm43756	2838
Mir28c	75
Gm42783	795
Mir1897	79
Gm20121	1594
Gm9361	1507
Gm36017	923
Gm43834	4830
Gm5869	1257
Gm43108	293
Mir7233	60
Gm43624	180
Gm42566	643
Gm42865	613
Gm42619	1136
Gm5684	961
Gm33093	790
Gm42979	2228
Trav5-2	280
Gm43473	5997
Gm43661	687
4930515G16Rik	1256
Gm42481	2178
Gm42967	2312
Gm43182	2528
Gm21663	2864
Gm40330	669
Gm42947	675
Gm42898	3073
Gm43685	706
5830487J09Rik	2243
B020017C02Rik	1688
Igkv15-102	287
Gm42489	669
Gm8861	832
Gm5547	797
Gm42520	1502
Gm43710	452
Gm42794	835
Mir7230	56
Gm17743	1675
Gm42821	489
Gm5308	1354
1700041I07Rik	435
Gm43020	372
Gm43177	1107
Gm42924	185
Gm42901	3171
E030026E10Rik	2217
Gm43201	3416
Olfr375-ps1	249
Mir7116	70
Gm43709	559
Mir136	62
A430072C10Rik	2532
Gm42510	2258
3110039M20Rik	965
Gm6520	410
Gm43655	222
Gm42708	905
Gm42948	578
Gm43728	2622
Gm9954	4725
Gm42544	3242
4930448I18Rik	736
Gm42639	1871
1700008B11Rik	634
Gm40332	938
Gm43387	1066
Gm43397	481
Trdc	3865
Gm42651	1339
Gm43567	1978
Gm43711	373
Gm43096	421
Igkv14-134-1	331
Mir5046	59
Gm43758	367
Gm43000	3343
Gm43158	1555
1500005C15Rik	2394
Gm43043	412
2510017J16Rik	1263
Gm6615	631
Gm2404	844
Gm43507	2086
Gm8454	811
Gm43203	558
Gm30043	733
Gm43855	507
4930596I21Rik	461
Gm42692	2833
Gm30517	772
Gm43707	3187
9330198I05Rik	1095
Gm43718	1857
Gm43005	648
1700015C17Rik	239
Gm43617	606
Gm43331	1689
Gm43023	2106
Gm6560	1591
Mir7061	68
Trav15n-2	398
Gm42830	313
Gm43289	1475
Gm42944	3980
Gm42617	1229
Gm43215	252
Snord3b-ps1	216
Igkv13-74-1	242
Gm5865	637
Gm43002	155
Gm43061	2241
Mir6947	65
Gm43388	1225
Gm42565	572
Gm42766	1332
Gm43243	278
Igkv1-136	297
Gm40323	645
Igkv11-118	346
Gm43414	3188
2610011E03Rik	2235
Gm43057	429
Gm42840	2251
Gm33651	456
Gm42908	870
Gm8953	904
Gm3321	1129
Gm42868	2697
Gm43405	337
Gm35715	2054
Gm19104	679
Gm43721	2313
Hcfc1r1-ps2	339
4833413G10Rik	1946
Gm43413	1566
Gm38697	1746
Gm42694	358
1700016F12Rik	655
4930429D17Rik	1624
Gm43354	346
Mir7238	43
Gm18131	449
Snhg8	853
Gm43835	149
Trgj1	60
Gm42974	2654
4930597L12Rik	911
Gm43437	3955
Gm43273	2594
Gm43436	147
Gm43803	766
Gm43445	2091
Gm43137	594
9430087B13Rik	1085
Gm19931	368
A530041M06Rik	2288
Gm43686	2439
Iglj2	38
Gm43060	289
Gm31274	229
Mir6994	73
4930573I07Rik	419
Gm43736	2281
Gm32554	970
Gm42763	2087
Gm5982	512
Gm42917	928
1600023N17Rik	1007
2810432F15Rik	657
Gm43622	2019
Gm43504	2038
Gm44468	112
Gm43163	442
Gm43510	353
Gm42989	2306
Gm42925	285
Mir6924	63
Gm43822	476
4930477O15Rik	1089
Gm43616	409
Gm40055	2742
Gm43075	3905
Gm9729	265
Gm9484	1159
Gm43170	612
Gm43652	675
Gm42774	283
Mir219b	65
Gm43210	6152
Gm42813	615
Gm7721	546
Gm6059	340
Gm42569	472
Gm43107	255
Gm43546	943
Gm43547	328
Gm7205	1323
Gm8234	1107
1700012D16Rik	577
Gm43561	448
Gm18719	1413
Gm43676	540
Gm18747	648
Gm38671	130
Gm3511	204
Gm43117	379
Gm43423	2094
Gm43348	530
Gm9682	556
1110060G06Rik	499
Gm25203	216
Gm43044	379
Gm32585	764
Ube2l3-ps1	436
Gm42676	2686
Gm42509	781
Igkv1-108	298
Gm10416	645
Rpl9-ps8	562
Gm42533	157
Gm42966	1691
Gm42486	3486
Gm42482	1947
Gm4248	316
Gm21655	2975
Gm43064	3144
Gm43664	734
Gm43079	559
Gm42805	276
Gm40190	471
Gm43590	387
Gm42498	1372
Gm6740	864
Gm43113	1754
Gm43488	2504
Gm42513	2119
Iglj4	42
Gm18018	408
Gm30835	689
Trav3n-2	334
Gm43336	4504
Gm9317	862
Gm43818	466
Mark1-ps2	384
A930003O13Rik	6639
Gm4859	787
Vamp9	1224
Gm43715	2715
Trav7n-6	381
Gm43110	226
Aqp10-ps	835
Gm42699	1657
Gm43365	2106
Gm42567	352
Gm42534	1754
Gm42552	4497
Gm17978	769
Gm43717	310
Trav15-3	155
Gm43722	124
Gm42468	703
Gm17815	895
Obox4-ps10	504
8430422M14Rik	822
Gbp10	3873
Gm42133	637
Gm42751	559
Gm43206	114
Gm35507	2761
Gm43191	704
Gm43729	499
Gm31363	541
Gm43657	3833
Gm43412	2818
Gm42687	164
Igkv12-66	348
Gm43310	820
Gm42778	553
Gm2622	471
Amd-ps5	989
Gm42760	311
Gm43765	893
Gm26413	127
Gm43406	334
Ighv1-79	350
Gm5297	1171
Gm43468	397
Gm43723	189
Gm42470	251
Gm42870	3470
Gm19566	610
Gm43825	734
Gm43250	273
Gm42923	2896
Gm43667	1095
8030487O14Rik	903
Gm42869	2121
Mir6964	59
Gm19391	2363
Gm43127	2789
Gm43828	639
Mir7214	61
Gm8069	154
Rpl21-ps11	480
Gm35409	1102
Ckb-ps1	1127
Gm42700	2437
Gm42983	815
Gm43615	1773
Gm43241	364
Gm42864	1436
Gm3143	960
Gm20128	417
Gm42910	2921
Gm9057	296
Gm31831	903
Gm42862	2621
Gm42988	225
A530030E21Rik	1310
Gm42595	1607
Gm42494	3051
Gm4873	1203
Mir7686	57
Gm42629	1102
Snord43	64
Gm30735	726
Gm19166	1063
Gm5288	1119
Gm42499	1412
Gm5715	1465
Gm43353	1295
Gm43097	151
Gm43668	5342
Gm43563	198
Mir376a	68
Gm42866	3304
Gm4863	1381
Gm19620	434
Gm42564	582
Gm42537	2574
4930519H02Rik	1098
Gm43778	199
Gm23377	138
Gm8190	586
Gm7774	533
Gm43470	620
Gm4644	400
Gm42796	1087
Gm18971	374
Gm6755	864
Gm43584	605
Mir142	64
Gm43446	1096
Gm42502	1089
Gm43581	2864
Mir378a	66
Gm43362	2470
C230031I18Rik	3698
4933428P19Rik	1376
Gm43738	2635
Gm4870	1251
Gm42927	3841
Gm43525	616
Gm43334	1318
Mir3544	61
Gm43557	2370
Gm43037	250
Traj47	57
Gm42873	1726
Gm38413	2348
Gm43821	729
Mir497	84
Gm9332	730
Gm42205	804
Gm43433	481
Gm3364	1217
Gm19147	652
A930028O11Rik	1108
Gm36667	753
Gm43340	1344
Gm43149	1422
Gm42433	940
Iglj3	38
Gm20568	208
4930459L07Rik	420
Hcfc1r1-ps1	346
Gm42580	753
Gm43091	423
Gm19418	580
Gm43542	379
Gm9236	587
Gm43444	291
Gm5281	2134
Gm31305	1374
Gm21043	1517
Gm42519	3656
Gm5310	1511
Gm29736	385
4930526M16Rik	954
Gm42753	1268
Gm42522	255
Gm42951	684
Gm42413	338
Gm43144	485
Gm40038	1370
Gm42874	1774
Gm40040	720
Gm43333	2262
Gm19175	916
Gm42427	5292
Gm42716	2313
Sox2ot	11594
Gm18546	676
Gm42542	268
Gm42999	786
Gm42863	2958
Gm42875	1015
Gm43071	2032
Gm43015	565
1700048F04Rik	1064
Gm43214	352
Gm9504	468
Gm42630	3448
Gm6260	1003
Pgk1-ps3	1201
Gm17835	499
Gm42981	3252
Gm33370	489
Gm42693	631
Gm43238	359
Gm43140	456
Gm43577	3344
Gm43483	2860
Gm43528	1674
Gm18901	1444
Gm42843	3616
Gm43304	326
Gm42834	256
Gm19708	543
1700052H01Rik	1025
Cldn25	693
Gm33847	786
Gm30613	512
Igkv13-54-1	303
Gm19817	2132
Gm18555	584
Gm43696	6071
Gm8872	1341
Gm43171	291
Gm43839	2325
4930572K03Rik	936
Gm21461	863
Gm42451	244
Gm44574	390
Gm43583	303
Ranbp2-ps11	387
Gm18635	1060
Gm42953	581
Gbp2-ps	1387
Igkv15-101	299
Gm43016	3150
Gm43751	3071
Igkv13-62-1	317
Gm42705	2465
Gm30946	724
6030400A10Rik	1212
Gm9409	316
Gm43180	2886
Mir7215	51
Gm29865	451
Gm43316	1295
Mir684-2	86
Gm42680	2500
Gm42423	670
AU022133	873
1700094M23Rik	981
Gm43802	637
Gm42457	367
Gm42878	4783
Gm43817	2262
Gm43244	1285
Gm43512	176
Gm43556	681
BC030343	2439
Gm18894	694
Gm43503	3408
Gm35212	606
Gm43604	705
4930537H20Rik	1683
Gm43157	412
C030018K13Rik	1522
Gm42428	302
Gm40117	369
Gm42603	2146
Gm42647	459
Gm43099	5241
Rpl21-ps10	480
Gm7824	532
Gm43474	774
Igkv11-114	346
Gm8924	1132
Gm43719	2199
Gm43759	1261
Igkv13-57-1	305
Gm42718	2681
Mir327	69
Gm42429	558
Gm42551	1573
Gm20239	982
Gm36535	615
Gm43148	520
Gm42515	3583
Mir1191b	58
Trav12-4	271
Mir7234	52
Gm43339	1606
Gm43396	706
9230114J08Rik	350
Gm43104	311
Gm29681	4233
Rpl36a-ps2	321
BB187690	1176
Gm8458	819
Gm43401	394
Gm42684	3615
Trav7d-5	340
Gm43115	160
Gm42672	352
Gm6057	314
Gm43471	467
Mir1843b	66
Gm22897	128
Gm42949	2202
Gm3716	3136
Gm43618	3451
Gm42807	329
Gm42431	323
Gm43247	481
Gm36259	392
Gm7285	580
Gtpbp4-ps7	297
Gm43768	1258
Gm42553	1629
Gm43650	1382
Gm43205	1968
5830411K02Rik	997
Gm6089	938
Gm36814	2092
Gm43469	4634
1700021F02Rik	350
Gm31678	454
Mir3068	79
Gm43692	1062
Gm43301	778
Gm42640	1195
Gm43218	344
Gm43359	2200
Gm43212	394
Gm42450	2644
A230098N10Rik	466
Gm31693	909
Gm8041	616
Gm42614	1554
Gm43837	668
Gm10727	1602
Gm42972	5617
Gm42605	385
Gm43653	1608
Gm25820	128
Gm43379	7726
Gm43220	282
Gm5276	1047
Gm43702	2546
Gm43830	1067
Gm43745	1883
Gm43200	2161
Mir3074-2	83
4930449I04Rik	1123
Gm42671	1604
Gm4742	771
Igkv4-77	352
Igkv2-113	362
Rpl18a-ps2	174
Gm42998	2371
Trav5n-3	270
Mir6906	58
A930036I15Rik	1045
Gm42589	1751
A430073D23Rik	665
Gm43024	4352
Mark1-ps1	717
Selenok-ps7	283
4930431L21Rik	718
Gm35439	4809
Gm43285	3592
Gm43132	792
Igkv13-78-1	200
6430500D05Rik	1176
Gm42596	1958
4930553I04Rik	670
Gm42775	740
Gm42447	2903
Gm3372	1792
Gm43324	289
Gm38562	1126
4933438B17Rik	1745
Gm42844	112
Gm2505	825
Gm43551	440
Gm42995	1330
Mir7004	64
Mir191	74
Gm42677	127
Igkv3-11	385
Gm42591	700
5330426L24Rik	2175
Gm42536	1613
Gm42982	687
Gbp5	6637
Obox4-ps7	505
Gm43743	828
Gm43853	301
Gm32921	810
C130013H08Rik	3692
Gm43815	990
Gm33758	407
Gm43714	1204
Gm42913	1853
Gm42454	1181
Gm36823	2179
Gm42436	3656
Gm42674	446
E430021H15Rik	3459
Gm42837	2829
Gm35702	511
Gm15235	194
Gm43193	441
Mir3065	87
Gm42976	222
Gm43490	2652
4933424H11Rik	2018
Gm43519	1872
Gm9480	616
Gm43829	3802
4930458A03Rik	961
Gm5279	745
Trav7d-2	337
Gm42435	1448
Gm43077	491
Gm4959	1044
Gm2142	589
Igkv13-80-1	255
Gm7988	2297
Gm43136	636
Gm34248	474
Gm43169	4734
4930599N24Rik	1003
Iglc3	452
Trav15n-3	168
Gm43540	3848
Gm35585	1570
Gm43199	307
Gm19710	998
Gm42514	1832
Gm7118	1003
Gm43856	369
Gm43080	2643
Mir3966	85
Gm5855	1305
Gm4860	454
Gm42744	2147
Gm43462	3648
Gm43287	600
Gm8891	832
Gm43566	808
Obox4-ps4	397
Gm42971	2079
Gm42682	1265
Gm43662	2271
Gm43300	2043
Gm43384	637
Gm43648	2485
Gm43475	400
Gm42164	379
Gm34599	288
Gm43663	1505
Gm43251	2712
Ighv1-68	294
Gm43777	376
Gm42588	1297
Gm43009	3566
Utp14b-ps1	2265
Fbxw14	2114
Gm43364	3274
Gm43083	476
Gm42527	1480
Gm42952	1812
Gm43398	2742
Gm49316	275
Gm42650	575
4633401B06Rik	1073
Gm43186	824
Gm9238	329
Gm5987	1151
Gm42725	4193
Gm10636	2419
Gm32996	1447
Gm42838	439
Ighv1-86	353
Igkv2-109	374
Gm43513	1076
Gm43408	440
Gm42501	1026
Gm42938	1072
Gm43684	6573
Dnd1-ps	964
Gm31048	1061
Gm3010	448
Gm43809	408
Gm42916	1042
9530034A14Rik	1083
Gm43047	3460
Mirlet7f-1	89
Gm42615	1820
Gm43187	2397
Gm31230	785
Gm43548	2353
Gm43350	711
Trav7n-5	340
Gm42543	353
Gm43272	1584
Gm32158	404
Gm43367	625
Gm43625	1539
Gm42480	2595
4930408K08Rik	1436
Gm42516	767
Gm42912	716
Gm5853	632
Gm43134	1886
Gm42611	3407
Gm19739	153
Gm6649	1165
Gm30211	3078
Gm43695	196
Gm43505	139
Gm43494	388
Gm42889	660
1700017M07Rik	940
4930519L02Rik	891
Gm43831	2598
Gm29704	253
Gm42659	1754
Gm43017	752
Gm42833	2124
Gm43531	1114
4930509H03Rik	1215
Gm42975	1491
Gm43626	162
Gm6639	4231
Gm43606	3556
Gm42797	494
Gm38395	830
Gm18711	750
Gm3945	683
Igkv8-22	367
Gm18341	622
Gm31306	508
Gm42816	325
1700081B01Rik	769
Gm42437	923
Gm43383	469
Gm43403	1786
Gm43328	1434
Gm43705	3717
Gm43338	2223
Gm18340	609
Gm43428	3845
Gm43487	1031
Gm42612	623
Gm43315	313
Gm35394	3252
Gm6157	1897
4930437M23Rik	968
Gm43120	667
Gm26265	133
Gm42876	3215
Gm43737	2740
Gm43706	2652
Gm43237	1044
Gm43327	4055
Gm19211	1206
Mir7661	61
Gm31881	745
Gm43703	763
Gm42772	3041
Gm42587	1981
Gm43780	3600
Gm43305	5014
Gm43055	879
AC174780.1	1107
Gm42855	253
Gm43753	3309
Gm36070	2768
Gm42723	2216
Gm43859	1412
Gm42598	2437
Gm5712	1043
Gm43827	1390
Gm43380	220
Gm31887	501
Gm43522	1970
Gm43465	2802
Gm43576	871
Gm42872	1967
Gm42440	2284
Trav7d-6	380
Gm18187	984
Mir7210	54
Igkv12-49	278
Gm42443	1155
Gm8828	1290
Gm42819	5121
5330425B07Rik	1027
Gm43838	348
Gm43063	1081
Sult1c2-ps1	164
Gm42973	3200
4930558C23Rik	731
4933415J04Rik	1301
Gm42456	387
Gm6105	624
Mir6384	61
Gm5708	886
Gm42685	2390
C79130	4296
Gm42748	2341
Mir1949	70
Gm43141	274
Gm42521	2040
Gm43595	1071
Igkv13-64	343
Gm43088	2347
Gm9251	628
Gm43130	3907
Gm43724	226
Igkv13-82	346
Gm43847	1940
Gm43514	424
Ighv1-83	351
Mirlet7e	93
Gm42425	565
Gm43211	1899
Gm43787	1037
Gm43605	3426
Gm19088	566
Gm42859	193
4930539C22Rik	970
Gm19666	1893
Gm43607	336
Gm43351	326
Mir664	69
2900064K03Rik	3113
Gm42496	3241
4930563F08Rik	515
Gm43006	1602
Gm10290	999
Gm43292	2449
Gm43049	936
Mir7229	53
Gm6439	862
Igkv8-31	372
Gm42955	3393
Gm35065	428
Gm42526	393
Gm18957	1813
Gm8099	742
Gm42997	1342
Gm43341	1308
Gm17887	547
Gm17956	838
Gm43516	322
Gm3970	334
Gm42845	105
Gm5149	1832
Gm18982	529
Mir126b	58
Gm18985	1079
C430019N01Rik	1567
Gm43012	937
Gm43526	1565
Gm43654	3417
Gm43345	269
Gm42622	355
Gm42627	224
Gm42626	1148
Gm43435	1438
Gm42707	837
Gm42928	3339
Mir703	109
Gm43541	581
D030025E07Rik	3854
Igkv15-97	339
Gm43256	3091
Gm42579	734
Gm43400	1254
Gm42969	3631
Trdv3	309
Gm43466	5214
Gm42141	2172
H2bc18	381
Gm43048	388
Gm43669	436
Trgj2	60
Gm43184	542
Gm43841	586
Gm4751	1105
4930592C13Rik	661
Gm43552	365
Gm17954	607
Gm35986	787
4930425O10Rik	1418
Gm6073	466
Mir3960	73
Gm43329	3232
Gm19439	2273
Gm42808	285
Gm43258	1950
Mir7650	59
Gm42683	2328
Mir409	79
Gm2861	666
9130604C24Rik	956
Gm42890	3192
Mir376b	82
Gm8925	763
Gm42681	1611
Gm43732	511
Gm42817	607
2310074N15Rik	582
Gm19185	643
Gm42578	194
Gm43508	3783
Igkv3-12-1	351
Gm10484	4759
Gm34144	259
Gm6745	526
Gm42517	1850
Gm43766	5417
Gm9408	1505
7330423F06Rik	301
Gm43147	542
Gm9515	647
Gm43708	961
Gm43518	650
Gm43572	519
Gm42479	1356
Gm6204	457
Gm43678	328
4932422M17Rik	2639
Gm42905	1611
Igkv4-65	358
Sult1c2-ps2	276
Gm22813	124
Trav5d-3	270
BC037156	430
Gm42776	406
Gm42780	734
A230001M10Rik	2310
Gm35013	832
Wdr46-ps	1712
Gm42710	985
Gm42829	2585
Gm43311	2377
Gm7646	1559
Obox4-ps32	537
Gm43240	630
Gm7291	382
1700014F14Rik	197
Mir24-1	68
Gm7709	1858
Iglc1	454
Gm34333	669
Mir6920	71
Gm43189	3069
Gm43539	363
Gm10440	2753
Mir5121	74
Gm19243	269
Igkv12-42	327
Gm42453	409
Gm43612	3207
Gm7166	303
Gm5408	747
Mark4-ps	384
Gm42769	1659
A830019L24Rik	3550
Gm43846	932
Gm43386	4001
Gm9256	1420
Gm43693	1249
Gm17889	598
Gm43014	2443
Mir6925	70
Gm43260	2430
Gm43575	516
Gm43628	1187
Gm43544	2472
Gm43602	300
Gm33866	289
Gm43322	1612
Gm42635	2571
Gm42809	1138
Gm43175	3810
Gm2965	343
Gm5075	622
Gm43570	3688
Gm43776	2914
Gm43789	2472
Gm43089	275
Gm6510	574
Gm43679	3677
Gm40153	637
Trav15d-2-dv6d-2	398
Gm42793	1252
Igkv12-40	347
Trav5n-2	275
Gm43254	2491
Gm43319	2270
D530037P16Rik	1027
6330410L21Rik	3871
Gm40123	1027
Gm42432	1617
Gm43647	486
Mir219c	60
Cycs-ps2	292
Gm43242	1776
Igkv13-71-1	264
Gm42525	527
Gm43360	2887
Gm43805	824
Mir1843a	65
Gm42881	3344
Gm43318	1949
Gm9831	3942
Gm42782	522
Gm43555	310
Gm43492	786
Gm43411	1579
Gm42597	1544
2810428J06Rik	2696
Mir6896	73
Gm42770	4155
Gm42993	7325
Gm43065	2092
AI506816	4479
Igkv13-73-1	200
Gm43307	2371
1700042D02Rik	389
Gm43651	439
Tex13c2	1834
Gm43427	331
Gm43554	186
Gm43219	1937
Gm2213	688
Gm16508	2742
Gm42826	2639
5430434I15Rik	1257
Gm42465	492
Gm43391	1887
Gm29151	2513
Gm17951	496
Gm42920	409
Gm9379	646
Gm42616	4184
Gm43833	293
Gm43744	688
4933402J10Rik	1178
Gm42980	1028
Igkv4-56	349
Gm43527	3178
Gm43672	1731
4930573C15Rik	777
Gm42929	1286
Gm36831	631
A530083M17Rik	3376
Gm42940	2362
Gm43131	969
Gm8493	489
Gm4410	686
Gm43611	4352
Gm8848	1343
Gm42463	4886
Gm43381	165
1700108N06Rik	681
Gm43545	2779
Gm43608	687
Gm4332	346
Gm4962	2977
Iglc4	314
Cyp3a63-ps	1170
Olfr241-ps1	633
Gm42861	634
Gm42968	1372
Gm42860	3991
Gm42996	1636
Gm42942	1328
Gm42444	4558
Gm43019	2863
Ass-ps1	761
Gm43160	421
Gm43614	517
Gm20752	2833
Gm43623	2663
4930500L23Rik	747
Gm43560	773
Gm43013	247
Gm9364	460
Gm42488	3225
Gm43773	2162
Gm43820	3346
C030032O16Rik	716
Gm40263	580
Gm42621	275
Igkv2-105	377
Gm7902	947
Gm9497	538
Gm6135	372
Gm43135	3462
Gm43826	2612
Gm42663	351
Gm42892	3973
Mir3969	92
Gm42804	178
Gm43840	484
Gm5660	1149
Gm43697	2581
Gm43033	425
Gm8836	1348
4930404A12Rik	727
Gm42452	617
Gm18163	1643
Gm43675	1184
Lef1os1	3065
Gm43609	2712
Gm9419	567
Gm43704	496
Gm43072	1671
Gm42722	940
Gm18916	1246
2010110G14Rik	527
B230207O21Rik	321
Gm42625	922
Igkv14-118-2	339
Gm42664	3239
Gm9314	1528
Gm43438	379
Gm43493	202
Gm43081	1380
Gm42660	947
Gm4525	254
Gm43190	1779
Gm43221	2071
Gm42704	1778
Gm43571	3098
Gm5717	1062
Gm43434	676
Gm43779	829
Gm43286	424
Gm43420	1857
Gm18830	1396
Gm5284	903
Gm18038	485
Gm43656	434
Gm42697	4092
Gm42679	2906
Gm42610	650
Gm42638	2587
Gm42539	308
4930512P04Rik	424
Gm43781	2681
4930520M14Rik	701
Gm43520	164
Gm19210	1350
Gm36382	541
Gm43370	284
Gm3724	349
Gm42493	1121
Gm6543	808
4933408A14Rik	729
Gm42538	858
Gm30648	2095
Gm42208	670
Gm18330	547
Gm17937	742
Gm43735	809
Gm43972	1467
Mir7073	64
Gm43045	2095
Snord3a	213
Gm32877	709
Gm43430	3897
4921527H02Rik	1673
Gm43677	2378
Mir7232	74
Gm43495	205
Gm21040	1132
4930555A03Rik	1933
Gm43216	1333
Gm31211	253
Gm43610	365
Pvrig-ps	204
Gm43613	1613
9430085M18Rik	1178
Gm3922	435
Gm43484	5966
Gm43538	849
Mir6948	62
Gm43393	194
Gm17979	611
Gm42764	741
Gm43235	297
Gm43730	372
Gm43491	784
Gm42987	2350
Pou5f1-rs11	943
Gm9523	1159
Gm7442	383
Mir101c	75
Gm43463	1803
Gm7631	1100
Gm43627	2299
Igkv15-101-1	258
Gm9710	499
Gm42933	2069
Gm20768	2336
4930557B06Rik	381
Gm42818	987
Mir7090	62
Gm43569	559
Gm42717	3463
Gm42504	525
Mir3967	68
Gm7815	832
Gm43727	2647
Gm21009	1669
C230096K16Rik	1722
Gm43094	921
Gm19184	928
Gm4734	777
Gm42918	1580
1700001N15Rik	482
Gm42842	3004
Gm43112	3122
Igkv13-55-1	308
Gm43426	2597
Mir7218	59
Igkv13-61-1	296
Gm43368	409
Gm43713	1896
5830416I19Rik	2627
Gm43288	2628
Rprl1	238
2400006E01Rik	874
Gm43823	1808
Gm43564	211
Gm43586	310
Gm43464	317
Mir3073b	60
Gm19409	2858
Gm29811	1671
Gm18611	1118
Gm43236	313
Mir509	75
Gm43535	164
Gm33347	681
Gm38670	77
Gm8066	485
Gm42824	247
Gm9260	1380
Gm3544	305
Gm43143	2023
Gm5050	775
Gm43046	2451
Gm43824	2588
Gm18867	1179
Gm43720	6411
Gm9728	1055
Gm43349	503
Gm43392	434
Gm42658	1575
Mir684-1	86
Mir468	78
Gm42907	2148
Gm36793	922
Igkv12-47	356
Gm9023	1038
Rpl7a-ps7	776
Trav11n	343
Gm43524	298
Gm34086	743
Gm43375	2480
Gm33050	501
Mir7646	54
Gm42490	2064
Gm43447	1535
Gm40319	481
Gm18492	1018
4930580E04Rik	690
C820005J03Rik	2312
Gm43752	697
Gm43767	381
Gm42828	469
Gm42495	405
Gm9397	605
Mir3970	90
Gm42880	459
Gm2287	1139
Rpl7a-ps2	774
Gm43139	284
Gm43574	809
Gm43424	253
Gm43585	1403
Gm43593	1346
Trav23	347
Gm43429	2251
1110003F10Rik	767
Gm43174	2445
Gm42476	554
Gm8539	501
Gm42932	744
4632404M16Rik	2882
Gm42958	318
Gm42765	3211
Gm8365	648
Mir6902	64
Gm7652	1151
Gm42518	938
Gm42911	1630
4933401H06Rik	1202
Gm23370	130
Gm42719	355
Gm40414	481
Gm43523	2878
Gm43755	408
Gm9402	388
Gm9632	643
Gm42720	300
Gm43467	437
Gm43848	1247
Igkv2-93-1	272
Gm42601	1541
Gm42992	6836
Gm43674	791
Gm43432	121
Mir7228	39
Gm43222	603
Ighv8-10	358
Gm42977	144
Ckb-ps2	1001
Mir7118	61
Gm10652	2622
Gm43369	1552
Gm5309	677
Gm43506	753
4930428O21Rik	1740
Gm43549	2661
Gm20223	805
Mir129b	65
Gm42478	1467
Gm43645	341
Gm43489	993
Mir290b	58
Gm43330	2153
Gm42891	281
Gm18430	682
Mir1892	80
Gm42459	742
Gtpbp4-ps6	292
Mir5615-1	60
Mir1a-2	72
Kif19b	2955
Gm8896	1106
5033403H07Rik	1048
Gm43726	775
Gm42607	3393
Gm42438	974
Gm8013	462
Gm7047	1063
4930554G22Rik	686
Gm35066	2074
Gm47279	71
Gm43402	159
Gm42994	2549
Gm43568	1844
Mir3069	65
Gm34078	744
Gm43355	346
Gm43382	838
9530097N15Rik	1068
Igkv14-126-1	346
Gm6522	1203
Gm27680	807
Gm43361	4690
Gm34139	294
Gm42945	613
Lhfpl3	3213
Gm3519	1676
Igkv2-95-1	272
Trav4-1	330
E330034L11Rik	1742
Gm43188	2160
Gm42943	3242
Gm42991	3837
Igkv4-73	358
Rhox7-ps2	322
Gm21006	667
Gm5551	690
Gm42690	1836
Gm5870	282
Gm43562	238
Gm42698	762
Gm42439	486
Gm42902	662
Gm21049	987
Gm43357	342
Gm43530	274
Mir216c	69
Gm43284	253
Gm17824	805
Igkv20-101-2	339
Gm42919	1284
Iglj3p	38
Mir7682	58
Gm43439	322
Gm43321	2409
Mir7092	68
Gm29755	948
Gm42445	2893
Gm42823	256
Gm43320	2916
Gm42893	1502
Gm5857	493
Gm42628	764
Gm5550	1076
Gm9245	983
Gm9645	792
Gm42812	337
Gm42825	723
Gm34866	515
Mir873b	77
Gm36211	1497
Gm42820	3063
Gm42667	234
Gm10685	433
Gm42460	2567
Gm43259	3277
Gm32102	241
Gm42990	312
Gm3103	752
Mir7015	64
Gm35667	711
Gm32051	2507
