gene_name	Day42vsDay0_log2FoldChange	Day42vsDay0_padj	ID
Gm48695	-0.232149565684831	NA	ENSMUSG00000114099
Gm48647	NA	NA	ENSMUSG00000114100
Gm48152	-0.018620836445346	NA	ENSMUSG00000114101
Gm48048	NA	NA	ENSMUSG00000114102
Gm8557	0.502016788948575	NA	ENSMUSG00000114103
Gm47713	-0.0634954871874449	NA	ENSMUSG00000114105
Gm47042	0.10573670717236	NA	ENSMUSG00000114106
Gm48031	NA	NA	ENSMUSG00000114107
Gm48459	-0.0400728355770089	NA	ENSMUSG00000114108
Gm18629	-0.517200095502767	NA	ENSMUSG00000114109
Gm46379	-0.0972440281376447	NA	ENSMUSG00000114110
Gm9321	NA	NA	ENSMUSG00000114111
Gm48301	-0.314925655493949	NA	ENSMUSG00000114112
Gm47639	0.208320459363598	NA	ENSMUSG00000114113
Gm48499	-0.300806769405941	0.624150242729943	ENSMUSG00000114114
Gm30239	0.0155916426608203	NA	ENSMUSG00000114115
Gm48795	0.14837211523551	NA	ENSMUSG00000114117
Gm48829	-0.0778782627189293	0.895317453528031	ENSMUSG00000114118
Gm48039	NA	NA	ENSMUSG00000114119
Gm4120	NA	NA	ENSMUSG00000114120
Gm47728	-0.123224537272438	NA	ENSMUSG00000114121
Gm48712	NA	NA	ENSMUSG00000114122
Gm48416	0.120209612777793	0.706733066856438	ENSMUSG00000114123
Gm19084	NA	NA	ENSMUSG00000114124
1700037F03Rik	NA	NA	ENSMUSG00000114125
Gm48257	-0.0400728355770089	NA	ENSMUSG00000114126
Gm8231	-0.068239079560492	NA	ENSMUSG00000114127
Gm47452	NA	NA	ENSMUSG00000114128
Gm16476	NA	NA	ENSMUSG00000114129
Gm18954	-0.0400728355770089	NA	ENSMUSG00000114130
Gm47460	0.321961121117061	NA	ENSMUSG00000114131
Gm4808	NA	NA	ENSMUSG00000114132
Gm20075	-0.0313759564069655	0.962378945777033	ENSMUSG00000114133
Gm47408	-0.231532509668291	0.580340316873607	ENSMUSG00000114134
Gm7252	0.0476637213679086	NA	ENSMUSG00000114135
4921511I17Rik	0.421385346034703	NA	ENSMUSG00000114136
Gm48685	NA	NA	ENSMUSG00000114137
Gm36423	0.184061161021442	NA	ENSMUSG00000114138
Gm20336	0.0184182023862695	NA	ENSMUSG00000114139
Gm6943	0.0476637213679086	NA	ENSMUSG00000114140
Gm34215	0.115307969517514	NA	ENSMUSG00000114141
Gm47264	NA	NA	ENSMUSG00000114142
Gm48548	0.120418024881964	NA	ENSMUSG00000114143
Gm9309	-0.0108273165953697	NA	ENSMUSG00000114144
Gm48561	NA	NA	ENSMUSG00000114145
Gm18939	0.419853604386905	0.433206483767272	ENSMUSG00000114147
Gm47701	0.0245353992298876	0.958735993777662	ENSMUSG00000114148
Gm47646	-0.442676984411341	0.321184505296778	ENSMUSG00000114149
Gm46367	-0.510530245832574	NA	ENSMUSG00000114150
Gm47442	NA	NA	ENSMUSG00000114151
Gm5374	-0.0258722260682871	NA	ENSMUSG00000114152
Gm48597	-0.0417198063273041	NA	ENSMUSG00000114154
Gm7986	-0.0568741975500081	NA	ENSMUSG00000114155
Gm48523	NA	NA	ENSMUSG00000114156
Gm49372	0.0476637213679086	NA	ENSMUSG00000114158
Gm48866	NA	NA	ENSMUSG00000114159
Gm48352	0.0364885062362241	NA	ENSMUSG00000114160
Gm48662	-0.301850969030135	NA	ENSMUSG00000114161
Gm3785	NA	NA	ENSMUSG00000114162
Gm32296	NA	NA	ENSMUSG00000114163
Gm48636	NA	NA	ENSMUSG00000114164
Gm18246	-0.0108273165953697	NA	ENSMUSG00000114166
Gm7002	-0.137319999825976	NA	ENSMUSG00000114167
Gm47194	NA	NA	ENSMUSG00000114168
Gm47120	NA	NA	ENSMUSG00000114170
Gm18313	NA	NA	ENSMUSG00000114171
Gm36298	0.645817135760401	0.167749572936389	ENSMUSG00000114172
Gm48638	NA	NA	ENSMUSG00000114173
Cycs-ps3	NA	NA	ENSMUSG00000114174
Gm48051	0.281767969570477	NA	ENSMUSG00000114175
Gm48329	0.0476637213679086	NA	ENSMUSG00000114176
Gm18362	0.140004501104204	NA	ENSMUSG00000114177
Gm48656	0.158148074503448	NA	ENSMUSG00000114178
Eif1-ps2	0.111485421061742	NA	ENSMUSG00000114179
Gm46376	NA	NA	ENSMUSG00000114181
Gm47019	NA	NA	ENSMUSG00000114182
Gm47195	NA	NA	ENSMUSG00000114183
Gm7143	0.330119084138659	0.545968052209865	ENSMUSG00000114184
Gm47662	-0.346033481754539	NA	ENSMUSG00000114185
Gm48681	-0.657039055990642	0.0898004940811866	ENSMUSG00000114186
Gm18626	-0.0400728355770089	NA	ENSMUSG00000114187
Gm40849	-0.804670463356286	NA	ENSMUSG00000114188
9330199G10Rik	-0.293346755297241	NA	ENSMUSG00000114189
Gm18631	-0.440084508014947	NA	ENSMUSG00000114191
Gm33115	-0.0400728355770089	NA	ENSMUSG00000114192
Gm3800	-0.00494646962679089	NA	ENSMUSG00000114194
Gm47547	0.865875485836192	0.00922659187461026	ENSMUSG00000114196
Gm47039	NA	NA	ENSMUSG00000114198
Gm49341	-0.103578611792727	NA	ENSMUSG00000114199
Gm34721	0.264440333749762	NA	ENSMUSG00000114200
Gm18079	-0.0400728355770089	NA	ENSMUSG00000114201
Gm18078	0.0263294154844451	NA	ENSMUSG00000114202
Gm35279	0.252102444902598	0.629992330727825	ENSMUSG00000114203
Gm47520	NA	NA	ENSMUSG00000114204
Gm7480	0.000107122998786794	0.999906721695864	ENSMUSG00000114205
Gm30551	0.262492074901951	NA	ENSMUSG00000114206
Gm34307	NA	NA	ENSMUSG00000114208
Gm48433	-0.0400728355770089	NA	ENSMUSG00000114209
A330084C13Rik	0.0951249933250875	0.882786649226149	ENSMUSG00000114210
Gm47635	NA	NA	ENSMUSG00000114211
Gm47985	-0.421379896779042	NA	ENSMUSG00000114212
A430090L17Rik	-0.0131765600220558	0.985341654861022	ENSMUSG00000114213
Gm41102	-0.486829167395573	0.344102746864981	ENSMUSG00000114214
Gm47038	NA	NA	ENSMUSG00000114215
Gm48592	-0.327149713669048	NA	ENSMUSG00000114216
Gm7054	0.0184182023862695	NA	ENSMUSG00000114217
Gm47423	0.0251618150172716	NA	ENSMUSG00000114218
Gm31456	-0.0400728355770089	NA	ENSMUSG00000114219
Gm10353	0.133884311880622	NA	ENSMUSG00000114220
Gm47351	NA	NA	ENSMUSG00000114221
Gm19320	-0.0400728355770089	NA	ENSMUSG00000114222
Gm19108	NA	NA	ENSMUSG00000114223
Gm47883	NA	NA	ENSMUSG00000114225
Gm48412	-0.780870634161639	0.0524831039060387	ENSMUSG00000114226
Gm5204	0.0293296770163889	NA	ENSMUSG00000114227
Gm47605	NA	NA	ENSMUSG00000114228
Gm47072	-0.322423583331562	NA	ENSMUSG00000114229
Gm48239	-0.0400728355770089	NA	ENSMUSG00000114230
Gm40968	-0.0108273165953697	NA	ENSMUSG00000114231
Gm17747	0.0675957758395104	NA	ENSMUSG00000114232
Gm48629	NA	NA	ENSMUSG00000114233
Gm3131	-0.0400728355770089	NA	ENSMUSG00000114234
F530104D19Rik	-0.0239888185918293	NA	ENSMUSG00000114235
Gm47876	NA	NA	ENSMUSG00000114236
Gm48694	NA	NA	ENSMUSG00000114237
Rps17-ps1	-0.0591933616467332	NA	ENSMUSG00000114238
Gm48245	NA	NA	ENSMUSG00000114239
Gm47360	-0.0400728355770089	NA	ENSMUSG00000114240
Gm30108	0.0509387576270395	NA	ENSMUSG00000114241
Gm31219	0.310718887537038	NA	ENSMUSG00000114242
Gm48163	-0.124752094042158	NA	ENSMUSG00000114243
Gm47119	NA	NA	ENSMUSG00000114244
Percc1	-0.66492182919081	NA	ENSMUSG00000114245
Gm32063	-0.0708478272532821	NA	ENSMUSG00000114247
Gm8352	-0.0400728355770089	NA	ENSMUSG00000114248
Gm47709	0.0476637213679086	NA	ENSMUSG00000114249
Gm49142	NA	NA	ENSMUSG00000114250
Tmed10-ps	-0.307808479165423	NA	ENSMUSG00000114251
Gm5630	NA	NA	ENSMUSG00000114252
Gm47798	-0.0800389270334493	0.867364043501565	ENSMUSG00000114253
Gm48067	NA	NA	ENSMUSG00000114254
Gm10734	0.13883089816087	0.7948772748324	ENSMUSG00000114255
Gm29844	-0.0680660283060012	NA	ENSMUSG00000114256
Gm47074	NA	NA	ENSMUSG00000114258
Gm49351	0.37019409878143	NA	ENSMUSG00000114259
Gm19198	0.0769092403495478	NA	ENSMUSG00000114260
Gm48243	NA	NA	ENSMUSG00000114261
Gm49532	NA	NA	ENSMUSG00000114262
Gm7201	NA	NA	ENSMUSG00000114263
Gm48095	NA	NA	ENSMUSG00000114264
Gm47521	NA	NA	ENSMUSG00000114265
Gm48746	0.209382921367328	NA	ENSMUSG00000114270
Gm32224	-0.147756982277471	NA	ENSMUSG00000114271
Gm36704	NA	NA	ENSMUSG00000114272
Gm34585	0.0347548509626947	NA	ENSMUSG00000114273
Gm35333	-0.0400728355770089	NA	ENSMUSG00000114274
Gm48534	NA	NA	ENSMUSG00000114275
Gm47849	0.0184182023862695	NA	ENSMUSG00000114276
Gm48583	-0.513615993195942	0.352551765716705	ENSMUSG00000114277
Gm49027	-0.104643905960415	NA	ENSMUSG00000114278
H2bc14	-0.711842796105032	0.0120585116169815	ENSMUSG00000114279
Gm2791	NA	NA	ENSMUSG00000114280
Gm48320	-0.0868162157161669	NA	ENSMUSG00000114281
Gm47057	NA	NA	ENSMUSG00000114283
9630015K15Rik	0.140081815641965	NA	ENSMUSG00000114284
Gm47773	-0.0671360179360227	NA	ENSMUSG00000114285
Gm47850	NA	NA	ENSMUSG00000114286
Gm5197	0.0950285773165708	NA	ENSMUSG00000114287
Gm32123	-0.131372736472599	NA	ENSMUSG00000114288
Gm48453	0.405694705061203	NA	ENSMUSG00000114289
4930435F18Rik	0.261431685854727	0.506814069348525	ENSMUSG00000114290
Gm47471	0.775541694985302	NA	ENSMUSG00000114291
Gm6076	-0.0277971961930119	NA	ENSMUSG00000114292
Gm48078	0.269121347672952	NA	ENSMUSG00000114293
Gm2534	-0.0400728355770089	NA	ENSMUSG00000114295
Pou5f1-rs6	NA	NA	ENSMUSG00000114296
Gm30600	NA	NA	ENSMUSG00000114297
Gm48371	NA	NA	ENSMUSG00000114298
Gm47791	0.0701389576733756	NA	ENSMUSG00000114299
Gm32243	NA	NA	ENSMUSG00000114300
Gm48300	NA	NA	ENSMUSG00000114301
Gm48683	0.206958590888829	NA	ENSMUSG00000114302
Gm4022	-0.0108273165953697	NA	ENSMUSG00000114303
Gm48099	0.0476637213679086	NA	ENSMUSG00000114304
Gm3227	-0.13628148933968	NA	ENSMUSG00000114306
4930526H09Rik	0.0184182023862695	NA	ENSMUSG00000114307
Gm48390	-0.0400728355770089	NA	ENSMUSG00000114308
Gm48295	-0.598846192940029	NA	ENSMUSG00000114309
Gm31452	-1.02886301861533	0.00468424582924893	ENSMUSG00000114311
Gm18077	0.0184182023862695	NA	ENSMUSG00000114312
Gm4066	NA	NA	ENSMUSG00000114313
Gm48413	NA	NA	ENSMUSG00000114314
Gm48696	NA	NA	ENSMUSG00000114315
Gm17740	0.276538268283108	NA	ENSMUSG00000114316
Gm49873	NA	NA	ENSMUSG00000114317
Gm48781	NA	NA	ENSMUSG00000114318
Gm47509	-0.293039503133416	NA	ENSMUSG00000114319
Gm30839	NA	NA	ENSMUSG00000114320
Gm8971	0.124504189586713	NA	ENSMUSG00000114321
Gm47758	NA	NA	ENSMUSG00000114323
Gm18135	NA	NA	ENSMUSG00000114324
Rpl13-ps2	-0.0400728355770089	NA	ENSMUSG00000114325
Gm4938	-0.0108273165953697	NA	ENSMUSG00000114326
Gm40988	-0.391375470854316	NA	ENSMUSG00000114327
Gm48246	NA	NA	ENSMUSG00000114328
Gm30489	0.339830839684329	0.438545224867941	ENSMUSG00000114329
Gm47349	NA	NA	ENSMUSG00000114330
Gm48056	NA	NA	ENSMUSG00000114331
Gm8847	NA	NA	ENSMUSG00000114332
1700084D21Rik	-0.103620682047452	NA	ENSMUSG00000114333
Gm31393	NA	NA	ENSMUSG00000114334
Gm8456	NA	NA	ENSMUSG00000114335
Gm18643	-0.151872201897349	NA	ENSMUSG00000114336
Gm48704	NA	NA	ENSMUSG00000114337
Gm4059	-0.0400728355770089	NA	ENSMUSG00000114338
Gm47974	-0.207020479499485	0.681620919074339	ENSMUSG00000114339
Gm18132	-0.133277061393458	NA	ENSMUSG00000114340
Gm47104	NA	NA	ENSMUSG00000114341
4921520N01Rik	-0.0693183545586481	NA	ENSMUSG00000114342
Gm48322	NA	NA	ENSMUSG00000114343
Gm17941	-0.0505713767512999	NA	ENSMUSG00000114344
Gm10873	-0.0707070663359403	NA	ENSMUSG00000114345
Gm5195	NA	NA	ENSMUSG00000114346
Gm47913	-0.167901131327814	NA	ENSMUSG00000114347
Gm41031	0.0833561043373105	NA	ENSMUSG00000114348
Gm7591	-0.0554088667033436	NA	ENSMUSG00000114349
D14Ertd670e	NA	NA	ENSMUSG00000114350
4931407E12Rik	0.019085371156144	NA	ENSMUSG00000114352
Gm7896	0.0518032885359508	NA	ENSMUSG00000114353
Gm34961	-0.547064893270091	NA	ENSMUSG00000114354
Gm40916	-0.198300491875357	NA	ENSMUSG00000114355
Gm47265	0.0612291328869179	NA	ENSMUSG00000114356
Gm48449	0.0476637213679086	NA	ENSMUSG00000114357
Gm5200	NA	NA	ENSMUSG00000114358
Gm47816	0.0826767088061244	NA	ENSMUSG00000114359
Gm48596	NA	NA	ENSMUSG00000114360
Gm31104	NA	NA	ENSMUSG00000114361
4933433G19Rik	0.0952694111295885	0.892043129567598	ENSMUSG00000114362
Gm48174	NA	NA	ENSMUSG00000114363
Gm47426	NA	NA	ENSMUSG00000114364
Gm9098	NA	NA	ENSMUSG00000114365
Gm4165	NA	NA	ENSMUSG00000114366
Gm48216	-0.238169632306301	0.506613030471487	ENSMUSG00000114367
Gm47953	NA	NA	ENSMUSG00000114368
Gm41077	0.203387146391332	NA	ENSMUSG00000114369
Gm46411	0.00461182800153862	0.994400769751005	ENSMUSG00000114370
Gm48769	0.0910491144029195	NA	ENSMUSG00000114371
2310067P03Rik	0.0401725984632825	0.958597078409337	ENSMUSG00000114372
Gm48708	0.117928271485619	NA	ENSMUSG00000114373
Gm7911	-0.151872201897349	NA	ENSMUSG00000114374
Gm31544	0.299737381252279	NA	ENSMUSG00000114375
Gm18807	0.0184182023862695	NA	ENSMUSG00000114376
Gm48247	NA	NA	ENSMUSG00000114377
Gm49355	0.21384809891319	NA	ENSMUSG00000114378
Gm4241	NA	NA	ENSMUSG00000114379
Gm47942	NA	NA	ENSMUSG00000114380
Gm47361	-0.0400728355770089	NA	ENSMUSG00000114381
Gm4814	0.223045989273934	NA	ENSMUSG00000114382
Gm3963	NA	NA	ENSMUSG00000114383
4930455J16Rik	-0.700351327628966	0.0961151305230254	ENSMUSG00000114384
Gm48344	-0.0400728355770089	NA	ENSMUSG00000114385
Gm47576	NA	NA	ENSMUSG00000114386
Gm48767	0.223301940113903	0.642009989224873	ENSMUSG00000114387
Gm48510	NA	NA	ENSMUSG00000114388
Gm47734	-0.0595553329715071	NA	ENSMUSG00000114389
1700062C10Rik	-0.218670643029631	0.734578244827248	ENSMUSG00000114390
Gm48439	-0.0108273165953697	NA	ENSMUSG00000114391
Gm8961	NA	NA	ENSMUSG00000114392
Gm47359	-0.12035604148184	NA	ENSMUSG00000114393
Gm19153	NA	NA	ENSMUSG00000114394
Gm47464	NA	NA	ENSMUSG00000114395
Gm31227	NA	NA	ENSMUSG00000114396
Gm7621	-0.151872201897349	NA	ENSMUSG00000114397
Gm20763	-0.00175387693451805	NA	ENSMUSG00000114398
Gm47994	0.233166129321508	NA	ENSMUSG00000114399
Gm47533	-0.281189611230709	NA	ENSMUSG00000114400
Gm38604	0.284122459761	0.57704617768191	ENSMUSG00000114401
Gm49360	NA	NA	ENSMUSG00000114402
Gm21021	NA	NA	ENSMUSG00000114403
Gm40915	0.224983652982352	NA	ENSMUSG00000114404
Gm47825	NA	NA	ENSMUSG00000114405
Gm48323	NA	NA	ENSMUSG00000114406
Gm48765	0.0598723344522185	0.890922386913422	ENSMUSG00000114407
Gm47810	NA	NA	ENSMUSG00000114408
Gm9042	-0.362348229315541	0.391083419160482	ENSMUSG00000114409
Gm2048	-0.236970087109599	NA	ENSMUSG00000114410
Gm48176	NA	NA	ENSMUSG00000114411
4930405A10Rik	-0.110110168495953	NA	ENSMUSG00000114412
A930014D07Rik	0.0242262541888782	NA	ENSMUSG00000114414
Gm41030	0.0665648144868082	NA	ENSMUSG00000114415
Gm34586	-0.0400728355770089	NA	ENSMUSG00000114417
Gm18883	-0.125924891336492	NA	ENSMUSG00000114418
5430414B19Rik	0.0775791761829559	0.917049219533172	ENSMUSG00000114419
Gm48906	0.0184182023862695	NA	ENSMUSG00000114420
Gm48526	NA	NA	ENSMUSG00000114421
Gm30411	-0.626542081432989	NA	ENSMUSG00000114422
Gm48404	NA	NA	ENSMUSG00000114423
Gm47414	0.215727231804519	0.482117091730447	ENSMUSG00000114424
Gm33447	-0.248903267610321	NA	ENSMUSG00000114425
Gm10769	NA	NA	ENSMUSG00000114426
Gm47707	NA	NA	ENSMUSG00000114428
Gm9025	-0.104121746148088	NA	ENSMUSG00000114429
Gm40264	-0.317092832343968	0.378577256117148	ENSMUSG00000114430
Gm49391	-0.418337377012835	0.307878368306981	ENSMUSG00000114432
Gm48488	-0.667140429229206	0.151297531089161	ENSMUSG00000114433
Gm48360	-0.0247729106077926	NA	ENSMUSG00000114434
Gm48283	0.0900725240895607	NA	ENSMUSG00000114436
4930415C11Rik	NA	NA	ENSMUSG00000114437
Gm47827	0.191388711011996	0.748983240910884	ENSMUSG00000114438
Gm48395	NA	NA	ENSMUSG00000114439
Gm47505	0.0184182023862695	NA	ENSMUSG00000114440
Gm33472	0.292105494285483	NA	ENSMUSG00000114441
F630042J09Rik	-0.20980794327972	0.709083249524155	ENSMUSG00000114442
Gm19241	-0.0437592613446151	NA	ENSMUSG00000114443
Gm47008	NA	NA	ENSMUSG00000114444
Gm7089	-0.0400728355770089	NA	ENSMUSG00000114445
Gm33524	-0.0491729019772966	NA	ENSMUSG00000114446
Gm47636	NA	NA	ENSMUSG00000114447
Gm48325	-0.0400728355770089	NA	ENSMUSG00000114449
Gm18523	NA	NA	ENSMUSG00000114450
Gm47912	NA	NA	ENSMUSG00000114451
A530001N23Rik	-0.437965065665737	NA	ENSMUSG00000114452
Gm17805	NA	NA	ENSMUSG00000114453
Gm48567	NA	NA	ENSMUSG00000114454
H2bc9	-0.574320596976818	0.039123076881235	ENSMUSG00000114456
Gm36346	0.229536456555119	NA	ENSMUSG00000114457
Gm47551	NA	NA	ENSMUSG00000114458
Gm2736	NA	NA	ENSMUSG00000114459
Gm48155	-0.0196664242543272	NA	ENSMUSG00000114461
Gm8371	NA	NA	ENSMUSG00000114462
Gm48162	0.0476637213679086	NA	ENSMUSG00000114463
Gm18071	NA	NA	ENSMUSG00000114464
Gm19139	-0.144837182162554	NA	ENSMUSG00000114465
Gm19216	NA	NA	ENSMUSG00000114466
Gm48879	NA	NA	ENSMUSG00000114468
C730002L08Rik	-0.0227320614982643	NA	ENSMUSG00000114469
Gm49395	-0.463060427421886	NA	ENSMUSG00000114470
Gm47891	NA	NA	ENSMUSG00000114471
Gm38397	-0.0400728355770089	NA	ENSMUSG00000114472
Gm49398	NA	NA	ENSMUSG00000114473
Gm34388	0.0788290798801693	NA	ENSMUSG00000114474
Gm2726	NA	NA	ENSMUSG00000114475
Gm21063	NA	NA	ENSMUSG00000114476
Gm8795	0.244152225636417	NA	ENSMUSG00000114477
Gm34558	NA	NA	ENSMUSG00000114478
Gm49375	0.133185283350696	0.83608805960093	ENSMUSG00000114479
Gm3637	0.0476637213679086	NA	ENSMUSG00000114480
Gm46415	-0.239097541301887	NA	ENSMUSG00000114481
Gm7604	NA	NA	ENSMUSG00000114482
Gm49144	-0.317498628533578	0.543336367469989	ENSMUSG00000114483
Gm8517	0.147624791080384	NA	ENSMUSG00000114484
Gm47330	NA	NA	ENSMUSG00000114485
Gm48447	NA	NA	ENSMUSG00000114486
Gm49393	-0.0693183545586481	NA	ENSMUSG00000114487
Gm5802	NA	NA	ENSMUSG00000114488
Vmn2r-ps109	-0.069318354558648	NA	ENSMUSG00000114489
Gm19866	0.0165090903912825	NA	ENSMUSG00000114490
A230103O09Rik	-0.0399833079809149	NA	ENSMUSG00000114491
Gm9984	0.660566165468779	0.112842026289153	ENSMUSG00000114492
Gm47071	-0.0797040225643799	0.831770112753989	ENSMUSG00000114493
Gm48663	-0.241433571341654	0.655642288987586	ENSMUSG00000114494
Gm5664	NA	NA	ENSMUSG00000114495
Gm47601	-0.00819535422711133	NA	ENSMUSG00000114496
Gm48339	0.135918686766089	NA	ENSMUSG00000114498
Gm48489	NA	NA	ENSMUSG00000114499
Gm8983	0.0491136576342017	NA	ENSMUSG00000114500
Gm40975	0.0184182023862695	NA	ENSMUSG00000114502
Gm48321	0.413199749459136	NA	ENSMUSG00000114504
Gm48471	NA	NA	ENSMUSG00000114505
Gm5666	0.0421396753845372	NA	ENSMUSG00000114506
Gm30747	0.200216141962965	NA	ENSMUSG00000114507
Gm47711	NA	NA	ENSMUSG00000114508
4930471G24Rik	NA	NA	ENSMUSG00000114509
Gm48859	NA	NA	ENSMUSG00000114510
0710001A04Rik	NA	NA	ENSMUSG00000114511
Gm47348	0.000622459024571999	0.999725796417378	ENSMUSG00000114512
Gm47780	NA	NA	ENSMUSG00000114513
Gm47010	-0.0400728355770089	NA	ENSMUSG00000114514
Aldoa	0.0511459207040452	NA	ENSMUSG00000114515
Gm46440	-0.383310701167344	0.247252427396462	ENSMUSG00000114516
Gm19290	NA	NA	ENSMUSG00000114517
Gm48208	-0.00942585155766496	NA	ENSMUSG00000114518
Gm32376	-0.127812035367926	NA	ENSMUSG00000114519
Gm41073	-0.0400728355770089	NA	ENSMUSG00000114520
Gm48050	0.0788290798801693	NA	ENSMUSG00000114521
Gm32067	-0.0980247942907105	NA	ENSMUSG00000114522
Gm48394	NA	NA	ENSMUSG00000114523
Gm48357	0.16009083678241	NA	ENSMUSG00000114524
Gm47990	0.0184182023862695	NA	ENSMUSG00000114525
Vmn1r-ps117	-0.0693183545586481	NA	ENSMUSG00000114527
Gm46388	NA	NA	ENSMUSG00000114528
Gm4939	0.127330790048498	NA	ENSMUSG00000114529
Gm48725	NA	NA	ENSMUSG00000114530
A530065N20Rik	-0.347834902329745	0.458191272149858	ENSMUSG00000114531
2610318M16Rik	NA	NA	ENSMUSG00000114532
Gm8416	-0.0400728355770089	NA	ENSMUSG00000114533
Gm32004	-0.678694843206968	NA	ENSMUSG00000114534
Gm48837	-0.0583567631557248	NA	ENSMUSG00000114536
Gm31517	-0.135611956440779	0.782515952118868	ENSMUSG00000114538
Gm47921	0.0349056915416966	NA	ENSMUSG00000114539
Gm6421	0.00855648327007661	NA	ENSMUSG00000114540
Gm29680	-0.00703732812124328	NA	ENSMUSG00000114541
Gm18142	NA	NA	ENSMUSG00000114542
Gm48028	NA	NA	ENSMUSG00000114543
Gm49146	-0.154862306037107	NA	ENSMUSG00000114544
Gm32184	0.219733001634697	NA	ENSMUSG00000114545
Gm49350	NA	NA	ENSMUSG00000114546
Gm3226	-0.0870391146821161	NA	ENSMUSG00000114547
Vmn2r-ps106	NA	NA	ENSMUSG00000114549
Gm6035	-0.166140639268551	NA	ENSMUSG00000114551
Gm48570	0.0440809530147262	0.952437479825829	ENSMUSG00000114552
Gm7644	0.413884648078425	NA	ENSMUSG00000114553
5430425K12Rik	0.0645720303032345	NA	ENSMUSG00000114554
Gm3895	NA	NA	ENSMUSG00000114556
Gm8345	NA	NA	ENSMUSG00000114557
Gm9570	0.0066521327299436	NA	ENSMUSG00000114558
Gm47429	NA	NA	ENSMUSG00000114559
Gm35160	-0.0400728355770089	NA	ENSMUSG00000114560
Gm48515	-0.858067433972408	0.0411276820341344	ENSMUSG00000114561
Gm18080	NA	NA	ENSMUSG00000114562
1700016K05Rik	0.424478140215152	NA	ENSMUSG00000114563
Gm10739	NA	NA	ENSMUSG00000114564
Gm47651	NA	NA	ENSMUSG00000114565
Gm48500	0.202111335189611	0.72081863608341	ENSMUSG00000114566
Gm47774	-0.0400728355770089	NA	ENSMUSG00000114567
Gm48732	0.512812143381705	0.214436085230101	ENSMUSG00000114568
Gm35215	-0.14969088586217	NA	ENSMUSG00000114569
Gm48058	-0.012378553048399	NA	ENSMUSG00000114570
Gm35595	NA	NA	ENSMUSG00000114571
Gm48457	NA	NA	ENSMUSG00000114572
Gm47732	-0.457274421271403	0.3087010060221	ENSMUSG00000114573
Gm47814	0.0188301337446384	NA	ENSMUSG00000114575
Naip3-ps1	-0.246477178412627	NA	ENSMUSG00000114576
Gm35217	NA	NA	ENSMUSG00000114577
Gm47158	NA	NA	ENSMUSG00000114578
Gm4130	0.30191003332002	NA	ENSMUSG00000114579
Gm48782	0.0476637213679086	NA	ENSMUSG00000114580
Gm8277	-0.0569200579267678	NA	ENSMUSG00000114581
3110040M04Rik	0.0476637213679086	NA	ENSMUSG00000114582
Gm48881	NA	NA	ENSMUSG00000114583
Gm32401	-0.126946734987396	0.777070999949328	ENSMUSG00000114585
Gm31804	-0.0712262108428729	NA	ENSMUSG00000114586
Gm48533	NA	NA	ENSMUSG00000114587
Gm6411	-0.0985638735402872	NA	ENSMUSG00000114588
Gm18518	NA	NA	ENSMUSG00000114589
5930438M14Rik	NA	NA	ENSMUSG00000114590
Gm47996	0.0476637213679086	NA	ENSMUSG00000114591
Gm5042	NA	NA	ENSMUSG00000114592
Gm19716	0.0233923127152469	NA	ENSMUSG00000114593
Gm48402	-0.0576216805383721	NA	ENSMUSG00000114594
Gm48004	-0.313989176076161	NA	ENSMUSG00000114595
Gm47523	NA	NA	ENSMUSG00000114596
Gm47067	-0.0693183545586481	NA	ENSMUSG00000114597
D130062J10Rik	-0.00793610801896228	0.985230637785846	ENSMUSG00000114598
Gm48070	NA	NA	ENSMUSG00000114599
Gm46387	NA	NA	ENSMUSG00000114600
Gm48188	0.653011171568467	NA	ENSMUSG00000114601
Gm49223	-0.106528381864001	NA	ENSMUSG00000114602
Gm17938	-0.295513047314496	NA	ENSMUSG00000114603
2010203P06Rik	-0.0400728355770089	NA	ENSMUSG00000114604
Gm7633	0.018362867824516	NA	ENSMUSG00000114606
Gm8990	0.046288375009734	NA	ENSMUSG00000114607
Gm36161	-0.583225738850257	0.0257016891451573	ENSMUSG00000114608
Gm29767	-0.143911026785351	NA	ENSMUSG00000114609
Cyp2c52-ps	0.238349967868449	NA	ENSMUSG00000114610
Gm47749	-0.0985638735402872	NA	ENSMUSG00000114611
Gm10732	-0.0753821677877931	NA	ENSMUSG00000114613
Gm47745	NA	NA	ENSMUSG00000114614
Gm48370	0.131549032439851	NA	ENSMUSG00000114615
Gm26754	NA	NA	ENSMUSG00000114616
Gm41183	0.0428948411358577	NA	ENSMUSG00000114618
Gm49141	-0.38770972875751	NA	ENSMUSG00000114619
Vmn1r-ps96	NA	NA	ENSMUSG00000114620
Gm31107	NA	NA	ENSMUSG00000114621
Gm18990	0.347245172814327	NA	ENSMUSG00000114622
Gm34788	-0.0543073165785715	0.932435015463358	ENSMUSG00000114623
Gm48218	NA	NA	ENSMUSG00000114625
B230220B15Rik	0.0467395875610894	0.931524936084057	ENSMUSG00000114627
Gm19018	NA	NA	ENSMUSG00000114628
Gm48244	-0.0693183545586481	NA	ENSMUSG00000114629
Gm48105	-0.488037085792355	NA	ENSMUSG00000114630
Gm5199	NA	NA	ENSMUSG00000114631
Gm48399	-0.069318354558648	NA	ENSMUSG00000114632
